☘️重要提醒🍀,#genre#
CCTV12社会与法,http://152.32.226.172:1234/673168185
CCTV13新闻,http://152.32.226.172:1234/608807423
CCTV14少儿,http://152.32.226.172:1234/624878440
CCTV15音乐,http://152.32.226.172:1234/673168223
CCTV17农业农村,http://152.32.226.172:1234/673168256
CCTV4欧洲,http://152.32.226.172:1234/608807419
CCTV4美洲,http://152.32.226.172:1234/608807416
CGTN外语纪录,http://152.32.226.172:1234/609006487
CGTN阿拉伯语,http://152.32.226.172:1234/609154345
CGTN西班牙语,http://152.32.226.172:1234/609006450
CGTN法语,http://152.32.226.172:1234/609006476
CGTN俄语,http://152.32.226.172:1234/609006446
老故事,http://152.32.226.172:1234/884121956
发现之旅,http://152.32.226.172:1234/624878970
中学生,http://152.32.226.172:1234/708869532
CGTN,http://152.32.226.172:1234/609017205
东方卫视,http://152.32.226.172:1234/651632648
江苏卫视,http://152.32.226.172:1234/623899368
广东卫视,http://152.32.226.172:1234/608831231
北京卫视,http://152.32.226.172:1234/630287636
辽宁卫视,http://152.32.226.172:1234/630291707
河北卫视,http://152.32.226.172:1234/962042070
江西卫视,http://152.32.226.172:1234/783847495
河南卫视,http://152.32.226.172:1234/790187291
陕西卫视,http://152.32.226.172:1234/738910838
大湾区卫视,http://152.32.226.172:1234/608917627
湖北卫视,http://152.32.226.172:1234/947472496
吉林卫视,http://152.32.226.172:1234/947472500
青海卫视,http://152.32.226.172:1234/947472506
东南卫视,http://152.32.226.172:1234/849116810
海南卫视,http://152.32.226.172:1234/947472502
海峡卫视,http://152.32.226.172:1234/849119120
中国农林卫视,http://152.32.226.172:1234/956904896
兵团卫视,http://152.32.226.172:1234/956923145
宁夏卫视,http://152.32.226.172:1234/738910535
重庆卫视,http://152.32.226.172:1234/738910914
三沙卫视,http://152.32.226.172:1234/961023778
黑龙江卫视,http://152.32.226.172:1234/738906901
上海新闻综合,http://152.32.226.172:1234/651632657
上视东方影视,http://152.32.226.172:1234/617290047
上海第一财经,http://152.32.226.172:1234/608780988
南京新闻综合频道,http://152.32.226.172:1234/838109047
南京教科频道,http://152.32.226.172:1234/838153729
南京十八频道,http://152.32.226.172:1234/838151753
体育休闲频道,http://152.32.226.172:1234/626064707
江苏城市频道,http://152.32.226.172:1234/626064714
江苏国际,http://152.32.226.172:1234/626064674
江苏教育,http://152.32.226.172:1234/628008321
江苏影视频道,http://152.32.226.172:1234/626064697
江苏综艺频道,http://152.32.226.172:1234/626065193
公共新闻频道,http://152.32.226.172:1234/626064693
盐城新闻综合,http://152.32.226.172:1234/639731825
淮安新闻综合,http://152.32.226.172:1234/639731826
泰州新闻综合,http://152.32.226.172:1234/639731818
连云港新闻综合,http://152.32.226.172:1234/639731715
宿迁新闻综合,http://152.32.226.172:1234/639731832
徐州新闻综合,http://152.32.226.172:1234/639731747
优漫卡通频道,http://152.32.226.172:1234/626064703
江阴新闻综合,http://152.32.226.172:1234/955227979
南通新闻综合,http://152.32.226.172:1234/955227985
宜兴新闻综合,http://152.32.226.172:1234/955227996
溧水新闻综合,http://152.32.226.172:1234/639737327
陕西银龄频道,http://152.32.226.172:1234/956909362
陕西都市青春频道,http://152.32.226.172:1234/956909358
陕西秦腔频道,http://152.32.226.172:1234/956909303
陕西新闻资讯频道,http://152.32.226.172:1234/956909289
财富天下,http://152.32.226.172:1234/956923159
镇江新闻综合,http://152.32.226.172:1234/639731783
海南广播电视总台新闻频道,http://152.32.226.172:1234/962067517
海南广播电视总台自贸频道,http://152.32.226.172:1234/962045226
海南广播电视总台社会与法频道,http://152.32.226.172:1234/962045223
海南广播电视总台文旅频道,http://152.32.226.172:1234/962067526
海南广播电视总台少儿频道,http://152.32.226.172:1234/962067523
广东珠江频道,http://152.32.226.172:1234/639731952
赛事最经典,http://152.32.226.172:1234/646596895
体坛名栏汇,http://152.32.226.172:1234/629943305
四海钓鱼,http://152.32.226.172:1234/637444975
陕西体育休闲频道,http://152.32.226.172:1234/956909356
24小时城市联赛轮播台,http://152.32.226.172:1234/915512915
武术世界,http://152.32.226.172:1234/958475359
快乐垂钓,http://152.32.226.172:1234/961930263
建党105周年巡礼,http://152.32.226.172:1234/713600957
经典香港电影,http://152.32.226.172:1234/625703337
新片放映厅,http://152.32.226.172:1234/619495952
CHC影迷电影,http://152.32.226.172:1234/952383261
CHC动作电影,http://152.32.226.172:1234/644368714
CHC家庭影院,http://152.32.226.172:1234/644368373
和美乡途轮播台,http://152.32.226.172:1234/713591450
南方影视,http://152.32.226.172:1234/614961829
中国天气,http://152.32.226.172:1234/959986621
CETV1,http://152.32.226.172:1234/923287154
CETV2,http://152.32.226.172:1234/923287211
CETV4,http://152.32.226.172:1234/923287339
山东教育,http://152.32.226.172:1234/609154353
熊猫频道01高清,http://152.32.226.172:1234/609158151
熊猫频道1,http://152.32.226.172:1234/608933610
熊猫频道2,http://152.32.226.172:1234/608933640
熊猫频道3,http://152.32.226.172:1234/608934619
熊猫频道4,http://152.32.226.172:1234/608934721
熊猫频道5,http://152.32.226.172:1234/608935104
熊猫频道6,http://152.32.226.172:1234/608935797
熊猫频道7,http://152.32.226.172:1234/609169286
熊猫频道8,http://152.32.226.172:1234/609169287
熊猫频道9,http://152.32.226.172:1234/609169226
熊猫频道10,http://152.32.226.172:1234/609169285
最强综艺趴,http://152.32.226.172:1234/629942228
嘉佳卡通,http://152.32.226.172:1234/614952364
经典动画大集合,http://152.32.226.172:1234/629942219
新动力量创一流,http://152.32.226.172:1234/713589837
中华特产,http://152.32.226.172:1234/959986618
环球旅游,http://152.32.226.172:1234/958475356
梨园频道,http://152.32.226.172:1234/961930369
中国自行车运动协会系列赛 2026第十四届环鄱阳湖国际自行车大赛 2026第十四届环鄱阳湖国际自行车大赛Day5全场回放（官方解说） 08:00,http://152.32.226.172:1234/967955464
UFC BJJ UFC巴西柔术大赛第11期：米切尔跨界挑战王者穆斯梅西 UFC巴西柔术大赛第11期全场回放（郝俊） 07:55,http://152.32.226.172:1234/967952455
UFC BJJ UFC巴西柔术大赛第11期：米切尔跨界挑战王者穆斯梅西 UFC巴西柔术大赛第11期全场回放（英文原声） 07:55,http://152.32.226.172:1234/967952904
UFC BJJ UFC巴西柔术大赛第11期：米切尔跨界挑战王者穆斯梅西 UFC巴西柔术大赛第11期全场回放（赛场原声） 07:55,http://152.32.226.172:1234/967953296
全国飞盘锦标赛 2026年全国飞盘锦标赛 2026年全国飞盘锦标赛Day1全场回放（官方解说）（一） 09:00,http://152.32.226.172:1234/967957052
全国飞盘锦标赛 2026年全国飞盘锦标赛 2026年全国飞盘锦标赛Day1全场回放（官方解说）（二） 09:00,http://152.32.226.172:1234/967957529
中国自行车运动协会系列赛 环北京门头沟国际公路自行车赛 2026环北京门头沟国际公路自行车赛全场回放（官方解说） 10:30,http://152.32.226.172:1234/967954155
WTA 王欣瑜、安德列娃遗憾止步八强 【回放】王欣瑜1-2普罗佐洛娃（李宁） 14:30,http://152.32.226.172:1234/967957264
WTA 王欣瑜、安德列娃遗憾止步八强 【回放】萨卡里1-2吉布森（赛场原声） 14:30,http://152.32.226.172:1234/967960959
WTA 王欣瑜、安德列娃遗憾止步八强 【回放】安德列娃0-2费尔南德斯（赛场原声） 14:30,http://152.32.226.172:1234/967959216
WTA 王欣瑜、安德列娃遗憾止步八强 【回放】王欣瑜1-2普罗佐洛娃（赛场原声） 14:30,http://152.32.226.172:1234/967958262
WTA 王欣瑜、安德列娃遗憾止步八强 【回放】梅尔滕斯0-2赫瓦林斯卡（赛场原声） 14:30,http://152.32.226.172:1234/967954929
WTA 王欣瑜、安德列娃遗憾止步八强 【回放】王欣瑜1-2普罗佐洛娃（英文原声） 14:30,http://152.32.226.172:1234/967958107
WTA 王欣瑜、安德列娃遗憾止步八强 【回放】梅尔滕斯0-2赫瓦林斯卡（英文原声） 14:30,http://152.32.226.172:1234/967954973
WTA 王欣瑜、安德列娃遗憾止步八强 【回放】萨卡里1-2吉布森（英文原声） 14:30,http://152.32.226.172:1234/967960807
WTA 王欣瑜、安德列娃遗憾止步八强 【回放】安德列娃0-2费尔南德斯（英文原声） 14:30,http://152.32.226.172:1234/967958860
ATP 范德尚舒普遭横扫出局 【回放】塔比洛0-2马纳里诺（赛场原声） 08:00,http://152.32.226.172:1234/967956414
ATP 范德尚舒普遭横扫出局 【回放】巴斯拉什维利2-0范德尚舒普（赛场原声） 08:00,http://152.32.226.172:1234/967957725
ATP 范德尚舒普遭横扫出局 【回放】科普里瓦0-2沙波瓦洛夫（赛场原声） 08:00,http://152.32.226.172:1234/967958220
ATP 法里亚1-2加斯东 卢布列夫晋级 【回放】雅凯2-0埃切韦里（赛场原声） 08:00,http://152.32.226.172:1234/967955408
ATP 法里亚1-2加斯东 卢布列夫晋级 【回放】雅凯2-0埃切韦里（中文解说） 08:00,http://152.32.226.172:1234/967955424
ATP 法里亚1-2加斯东 卢布列夫晋级 【回放】法比安2-1丹尼尔太郎（赛场原声） 08:00,http://152.32.226.172:1234/967958090
ATP 法里亚1-2加斯东 卢布列夫晋级 【回放】法比安2-1丹尼尔太郎（中文解说） 08:00,http://152.32.226.172:1234/967958227
ATP 法里亚1-2加斯东 卢布列夫晋级 【回放】土方凛辉0-2卢布列夫（中文解说） 08:00,http://152.32.226.172:1234/967958848
ATP 法里亚1-2加斯东 卢布列夫晋级 【回放】土方凛辉0-2卢布列夫（赛场原声） 08:00,http://152.32.226.172:1234/967958905
ATP 法里亚1-2加斯东 卢布列夫晋级 【回放】法里亚1-2加斯东（中文解说） 08:00,http://152.32.226.172:1234/967961454
ATP 法里亚1-2加斯东 卢布列夫晋级 【回放】法里亚1-2加斯东（赛场原声） 08:00,http://152.32.226.172:1234/967961511
超三联赛 超三联赛 无锡大区赛 B档小组赛下午场 全场回放（赛场原声） 13:55,http://152.32.226.172:1234/967956203
超三联赛 超三联赛 无锡大区赛 B档小组赛下午场 【回放】福州奇迹16:13江苏香江猛虎 13:55,http://152.32.226.172:1234/967954359
超三联赛 超三联赛 无锡大区赛 B档小组赛下午场 【回放】广东生涯19:20湖北江鲟 13:55,http://152.32.226.172:1234/967954765
超三联赛 超三联赛 无锡大区赛 B档小组赛下午场 【回放】广东光正教育21:15福州奇迹 13:55,http://152.32.226.172:1234/967955486
超三联赛 超三联赛 无锡大区赛 B档小组赛下午场 【回放】成都和众22:15广东生涯 13:55,http://152.32.226.172:1234/967955827
WTA 王欣瑜VS普罗佐洛娃 全场回放（李宁） 08:00,http://152.32.226.172:1234/967957264
WTA 王欣瑜VS普罗佐洛娃 【回放】王欣瑜1-2普罗佐洛娃（赛场原声） 08:00,http://152.32.226.172:1234/967958262
WTA 王欣瑜VS普罗佐洛娃 【回放】王欣瑜1-2普罗佐洛娃（英文原声） 08:00,http://152.32.226.172:1234/967958107
比利简金杯 西班牙VS捷克 【回放】博萨斯·马内罗0-2穆霍娃（赛场原声） 08:00,http://152.32.226.172:1234/967958310
比利简金杯 西班牙VS捷克 【回放】布克沙0-2诺斯科娃（赛场原声） 08:00,http://152.32.226.172:1234/967959478
东盟杯 孟加拉国VS马来西亚 全场回放（鹿中原） 16:50,http://152.32.226.172:1234/967957769
NBA经典赛事 NBA季后赛精彩重播：雷霆vs湖人 G4 全场回放 18:00,http://152.32.226.172:1234/964739730
辽超 鞍山队VS丹东队 全场回放 18:50,http://152.32.226.172:1234/967960948
中甲 无锡吴钩VS广西恒宸 全场回放（官方解说） 18:50,http://152.32.226.172:1234/967959859
中甲 无锡吴钩VS广西恒宸 全场回放（AI智慧观赛） 18:50,http://152.32.226.172:1234/967958931
辽超 朝阳队VS铁岭队 全场回放 19:00,http://152.32.226.172:1234/967960940
辽超 本溪队VS大连队 全场回放 19:00,http://152.32.226.172:1234/967960744
超三联赛 超三联赛 无锡大区赛 B档小组赛晚间场 全场回放（赛场原声） 18:55,http://152.32.226.172:1234/967959704
超三联赛 超三联赛 无锡大区赛 B档小组赛晚间场 【回放】广东光正教育21:13江苏香江猛虎 18:55,http://152.32.226.172:1234/967958112
超三联赛 超三联赛 无锡大区赛 B档小组赛晚间场 【回放】成都和众21:12湖北江鲟 18:55,http://152.32.226.172:1234/967958767
超三联赛 超三联赛 无锡大区赛 B档小组赛晚间场 【回放】福州奇迹21:11广东生涯 18:55,http://152.32.226.172:1234/967958828
超三联赛 超三联赛 无锡大区赛 B档小组赛晚间场 【回放】湖北江鲟14:15江苏香江猛虎 18:55,http://152.32.226.172:1234/967959203
ONE冠军赛 袁鹏杰遗憾告负 兰姆纳蒙分歧险胜 【全场回放】（李威蓄、汪乐） 19:25,http://152.32.226.172:1234/967961598
浙BA 普陀73-84安吉 2026浙江省城市篮球联赛全场回放：普陀VS安吉（赛场原声） 19:30,http://152.32.226.172:1234/967960509
浙BA 杭州99-74余姚 2026浙江省城市篮球联赛全场回放：杭州VS余姚（赛场原声） 19:30,http://152.32.226.172:1234/967960537
贡嘎100冰川极境赛 贡嘎100冰川极境赛 2026贡嘎100冰川极境赛全场回放（官方解说）（一） 19:30,http://152.32.226.172:1234/967957195
湘超 邵阳队VS益阳队 全场回放 19:38,http://152.32.226.172:1234/967960917
湘超 湘潭队VS常德队 全场回放 19:38,http://152.32.226.172:1234/967960690
东盟杯 印度尼西亚VS新加坡 全场回放（孙雨轩） 20:50,http://152.32.226.172:1234/967960890
东盟杯 印度尼西亚VS新加坡 全场回放 20:50,http://152.32.226.172:1234/967961497
贡嘎100冰川极境赛 贡嘎100冰川极境赛 解说 06:00,http://152.32.226.172:1234/967958273
全国飞盘锦标赛 2026年全国飞盘锦标赛 解说 08:00,http://152.32.226.172:1234/967775495
中国网球公开赛 中国网球公开赛训练 Day2 训练场1 08:00,http://152.32.226.172:1234/967934510
中国网球公开赛 中国网球公开赛训练 Day2 训练场2 08:00,http://152.32.226.172:1234/967934580
咪咕体育日报 undefined 咪咕体育日报 第192期 08:00,http://152.32.226.172:1234/967157787
中国自行车运动协会系列赛 2026第十四届环鄱阳湖国际自行车大赛 解说 08:30,http://152.32.226.172:1234/967732449
全国龙舟大联动 湖北省龙舟公开赛沙洋站Day1 沙洋站 08:30,http://152.32.226.172:1234/967838541
决战亚洲 周冠达、侯英超、程靖淇邀您看国乒 周冠达 侯英超 程靖淇 08:40,http://152.32.226.172:1234/967679390
中国自行车运动协会系列赛 环北京门头沟国际公路自行车赛 解说 09:00,http://152.32.226.172:1234/967838756
逐马计划 2026克拉玛依马拉松 清流播出 08:45,http://152.32.226.172:1234/967890497
WTA 比勒尔暂1-1 邦达尔PK鲁塞 赛场原声 10:00,http://152.32.226.172:1234/967696663
WTA 比勒尔暂1-1 邦达尔PK鲁塞 赛场原声 10:00,http://152.32.226.172:1234/967961119
WTA 比勒尔暂1-1 邦达尔PK鲁塞 解说 10:00,http://152.32.226.172:1234/967837595
WTA 比勒尔暂1-1 邦达尔PK鲁塞 英文原声 10:00,http://152.32.226.172:1234/967696681
WTA 比勒尔暂1-1 邦达尔PK鲁塞 英文原声 10:00,http://152.32.226.172:1234/967961126
逐马计划 逐马计划太原站大咖分享会 逐马计划太原站大咖分享会 11:00,http://152.32.226.172:1234/967698439
国际篮联洲际杯 北京控股VS上海久事 李天宇 周鹏 11:35,http://152.32.226.172:1234/967818376
国际篮联洲际杯 北京控股VS上海久事 赛场原声 11:35,http://152.32.226.172:1234/967818384
国际篮联洲际杯 北京控股VS上海久事 英文解说 11:35,http://152.32.226.172:1234/967818386
ATP 塞伦多洛PK弗基纳 瓦舍罗出战 赛场原声 13:00,http://152.32.226.172:1234/967705081
超三联赛 超三联赛 无锡大区赛 A档小组赛 李嘉伟 张俊卿 12:55,http://152.32.226.172:1234/967884266
ATP 布云朝克特、梅德维德夫轮番出战 赛场原声 13:30,http://152.32.226.172:1234/967705403
ATP 布云朝克特、梅德维德夫轮番出战 中文解说 13:30,http://152.32.226.172:1234/967705413
WTA 徐一璠/汤千慧冲女双决赛 赛场原声 14:30,http://152.32.226.172:1234/967696883
WTA 徐一璠/汤千慧冲女双决赛 解说 14:30,http://152.32.226.172:1234/967838053
WTA 徐一璠/汤千慧冲女双决赛 英文原声 14:30,http://152.32.226.172:1234/967696898
桂超联赛 广西漓泉天龍VS广西平果辉荣 赛场原声 14:50,http://152.32.226.172:1234/967880410
国际篮联洲际杯 RSSB老虎VSNBA发展联盟联队 孙博 孔德昕 15:05,http://152.32.226.172:1234/967818416
国际篮联洲际杯 RSSB老虎VSNBA发展联盟联队 赛场原声 15:05,http://152.32.226.172:1234/967818430
国际篮联洲际杯 RSSB老虎VSNBA发展联盟联队 英文解说 15:05,http://152.32.226.172:1234/967818450
CPB中国棒球城市联赛 上海虎鲸VS北京正大龙 清流播出 16:30,http://152.32.226.172:1234/967674173
比利简金杯 乌克兰VS意大利 赛场原声 16:55,http://152.32.226.172:1234/967776848
东盟杯 巴基斯坦VS泰国 乔迁 16:50,http://152.32.226.172:1234/967877402
东盟杯 巴基斯坦VS泰国 赛场原声 16:50,http://152.32.226.172:1234/967877309
NBA经典赛事 NBA季后赛精彩重播：骑士vs尼克斯 G1 孙博 马健 曾令旭 18:00,http://152.32.226.172:1234/967702061
齐鲁超赛 青岛平企联青春VS泰安泰山城建队 赛场原声 18:30,http://152.32.226.172:1234/967819925
齐鲁超赛 聊城传奇农商行VS日照队 赛场原声 19:00,http://152.32.226.172:1234/967819935
闽超 龙岩队VS厦门队 赛场原声 19:00,http://152.32.226.172:1234/967822036
闽超 泉州队VS莆田队 赛场原声 19:00,http://152.32.226.172:1234/967822024
闽超 宁德队VS漳州队 赛场原声 19:00,http://152.32.226.172:1234/967822017
闽超 三明队VS平潭队 赛场原声 19:00,http://152.32.226.172:1234/967822010
徽BA 滁州VS亳州 赛场原声 19:00,http://152.32.226.172:1234/967833419
徽BA 宣城VS阜阳 赛场原声 19:00,http://152.32.226.172:1234/967833426
超三联赛 超三联赛 无锡大区赛 A档12进8及B档决赛 蔡凯臣 王冠证 18:55,http://152.32.226.172:1234/967884851
东北超 沈阳VS延边 赛场原声 19:20,http://152.32.226.172:1234/967776267
晋超联赛 吕梁市VS阳泉市 赛场原声 19:20,http://152.32.226.172:1234/967953838
中甲 南通支云VS长春亚泰 解说 19:20,http://152.32.226.172:1234/967848245
中甲 南通支云VS长春亚泰 赛场原声 19:20,http://152.32.226.172:1234/967848252
赣超 九江队VS南昌队 赛场原声 19:30,http://152.32.226.172:1234/967652499
浙BA 台州VS桐乡 赛场原声 19:30,http://152.32.226.172:1234/967697230
浙BA 海宁VS玉环 赛场原声 19:30,http://152.32.226.172:1234/967697238
国际篮联洲际杯 维尔纽斯莱塔斯VS博卡青年 邵化谦 季孟年 19:05,http://152.32.226.172:1234/967818457
国际篮联洲际杯 维尔纽斯莱塔斯VS博卡青年 赛场原声 19:05,http://152.32.226.172:1234/967818461
国际篮联洲际杯 维尔纽斯莱塔斯VS博卡青年 英文解说 19:05,http://152.32.226.172:1234/967818467
齐鲁超赛 烟台队VS淄博齐稷锐思达 赛场原声 19:30,http://152.32.226.172:1234/967819953
粤超 广州VS深圳 普通话 19:30,http://152.32.226.172:1234/967821232
粤超 广州VS深圳 粤语 19:30,http://152.32.226.172:1234/967935204
粤超 梅州VS东莞 普通话 19:30,http://152.32.226.172:1234/967821236
粤超 梅州VS东莞 粤语 19:30,http://152.32.226.172:1234/967935238
粤超 梅州VS东莞 客家话 19:30,http://152.32.226.172:1234/967935261
湘超 张家界队VS娄底队 赛场原声 19:38,http://152.32.226.172:1234/967815610
湘超 岳阳队VS长沙队 赛场原声 19:38,http://152.32.226.172:1234/967815614
湘超 永州队VS衡阳队 赛场原声 19:38,http://152.32.226.172:1234/967815619
英女超 查尔顿女足VS曼城女足 胡小凡 20:15,http://152.32.226.172:1234/967839014
英女超 查尔顿女足VS曼城女足 赛场原声 20:15,http://152.32.226.172:1234/967838995
东盟杯 越南VS菲律宾 张昊泽 20:20,http://152.32.226.172:1234/967877629
东盟杯 越南VS菲律宾 赛场原声 20:20,http://152.32.226.172:1234/967877512
决战亚洲 侯英超、程靖淇,、邓亚萍为您复盘 徐铭辰 常新宇 侯英超 程靖淇 邓亚萍 21:00,http://152.32.226.172:1234/967679210
